itstId,itstNm,mapCtptIntLat,mapCtptIntLot,,,
20669,정릉입구(연등),37.6049273,127.0108736,,,
2067,버들약국,37.5367616,127.0004367,,,
20674,신대방삼거리역(연등)1,37.4997102,126.9294786,,,
2068,KT한강로빌딩,37.5315589,126.9701939,,,
20685,신방화사거리(연등)1,37.5733729,126.8180938,,,
20690,잠실현대아파트(연등),37.5048172,127.0864131,,,
20694,GS마트입구(연등),37.4914736,127.1149928,,,
207,롯데캐슬골드파크3차,37.4618583,126.8977849,,,
2070,1.2번정문,37.5347627,126.9807569,,,
20704,서울공업사(연등)1,37.5341874,127.1218243,,,
20706,오금동근린공원(연등),37.49955,127.1355299,,,
20708,강동구청역(연등),37.5305991,127.121097,,,
20709,거여동사거리(연등),37.4964445,127.1379087,,,
20710,경찰병원후문(연등),37.4979794,127.1255485,,,
2074,북한남삼거리,37.5420901,127.0023802,,,
20744,길동초교(연등)1,37.537881,127.1400498,,,
20745,박석고개(연등),37.6259671,126.92011,,,
20746,북한산래미안(연등),37.6108495,126.9414422,,,
20748,신한은행갈현(연등),37.624681,126.919969,,,
2075,삼각지역,37.5356753,126.9740138,,,
20753,화랑교(연등)1,37.4705601,126.9389314,,,
20758,구로전화국(연등),37.4796348,126.9025673,,,
20767,명덕초교입구(연등),37.557883,127.1445444,,,
20771,효령아파트(연등)1,37.4801635,126.9936174,,,
2078,소화아동병원,37.5539112,126.9690403,,,
20785,관악우림시장(연등),37.4706778,126.9198405,,,
20795,뚝섬역(연등),37.549732,127.0442518,,,
20799,성내5교(연등),37.5018177,127.1376793,,,
208,덕은교,37.5909918,126.8825995,,,
2080,숙명여대입구,37.5449147,126.9706081,,,
20806,우이시장(연등),37.645701,127.0188554,,,
2081,숙대입구역7번출구,37.543332,126.9724952,,,
20812,신한은행방학(연등),37.6627207,127.0361393,,,
20813,방학한화아파트(연등),37.662114,127.030846,,,
20815,창문여고(연등)1,37.6135837,127.0379635,,,
20824,뚝섬체육공원,37.5461311,127.0447571,,,
2084,신한은행원효,37.5359665,126.962831,,,
20846,복선교(연등),37.6012986,127.0226041,,,
2085,용마슈퍼,37.540625,126.9582694,,,
2086,효창공원앞역,37.539299,126.961377,,,
20865,조양시장(연등),37.5413493,127.0664744,,,
2088,용산1호정문,37.537726,126.9739232,,,
20883,묵2동(연등),37.6096353,127.0779762,,,
20886,염광여상(연등),37.6261901,127.0527494,,,
20894,방학성원아파트(연등)1,37.6623771,127.0331064,,,
209,수색교,37.5870096,126.8872464,,,
2090,용산보건소,37.5379975,126.96634,,,
2091,용산서,37.5402185,126.9690014,,,
2092,용산역,37.52728,126.9660279,,,
20922,동곡삼거리(연등),37.5620897,127.0752687,,,
2093,용산우체국,37.530262,126.96897,,,
20936,광장사거리(연등),37.5456712,127.1024629,,,
20938,오장동사거리(연등),37.5656491,127.0024434,,,
2094,숙대입구역,37.5451102,126.9720052,,,
2095,원효로2가,37.535362,126.9616377,,,
2096,원효3가,37.5342115,126.958772,,,
20961,구로미성아파트(연등),37.5045438,126.8779857,,,
20963,구로구청구의회(연등),37.4949522,126.8881277,,,
20967,동구로초교(연등)1,37.4916142,126.8918606,,,
20968,쌍용자동차서비스(연등),37.5003049,126.8824666,,,
20976,신한은행신월동지점(연등),37.5188617,126.8429704,,,
20980,롯데마트서울역(연등),37.554921,126.9677557,,,
20985,한성대입구역(연등)1,37.5876754,127.0040161,,,
20996,까치고개(연등),37.476183,126.9658938,,,
210,수색서광빌딩,37.5839318,126.8918782,,,
2100,이촌역,37.5224015,126.9743851,,,
21007,우리은행암사(연등)1,37.5547374,127.1357137,,,
21014,선사사거리(연등),37.5547646,127.1310546,,,
2102,이태원,37.5342669,126.9902856,,,
21031,개롱근린공원(연등),37.4924553,127.1280727,,,
21037,아시아선수촌정문(연등),37.5088658,127.0790639,,,
2104,전자랜드,37.5331201,126.9615924,,,
21040,신림교입구(연등),37.4809725,126.9301882,,,
21041,관악소방서(연등)1,37.4735106,126.9530964,,,
2105,송원초교,37.5531778,127.0702417,,,
21057,삼성아파트삼거리(연등)1,37.5429681,127.1013142,,,
2106,전자상가입구,37.529533,126.9682406,,,
21062,광산사거리(연등),37.6440142,127.021217,,,
21066,우리은행중화(연등),37.6064612,127.0785712,,,
21068,신내차량기지(연등),37.6138235,127.1013836,,,
21073,서울과학기술대입구(연등),37.62748,127.0721088,,,
21074,노원자동차검사소(연등),37.6380718,127.0738153,,,
21077,중계역(연등),37.6470898,127.0631375,,,
21089,노해근린공원(연등),37.6477313,127.0700613,,,
21092,강서소방서(연등)1,37.5582708,126.8603932,,,
211,LG베스트샵수색점,37.583171,126.8936698,,,
21103,동부제강입구(연등),37.4914021,126.831516,,,
21108,역말사거리(연등)1,37.6057949,126.9145201,,,
2111,철도정비창,37.5327426,126.9575756,,,
21117,관악구청(연등),37.4780939,126.9523002,,,
2112,길동현대병원,37.5351647,127.138998,,,
21133,양화교밑(연등),37.5469228,126.879356,,,
2114,한강중교앞,37.5257062,126.9918396,,,
21142,광영여고(연등),37.5391962,126.8222145,,,
21147,강서구청(연등)1,37.5521738,126.8499765,,,
21149,신월초교입구(연등),37.5409405,126.8378225,,,
21156,양강중(연등)1,37.5242669,126.8517987,,,
21159,광남중고교입구(연등),37.5381399,127.0970826,,,
21165,먹골역(연등)1,37.6120878,127.0778373,,,
21168,길음역(연등)1,37.6039261,127.024734,,,
2117,한남오거리,37.5333663,127.0076873,,,
21172,공릉역(연등)1,37.6259341,127.0728598,,,
21174,창원초교(연등)1,37.652265,127.0413931,,,
21179,우장산역(연등),37.54949,126.8363497,,,
2118,한남역,37.528614,127.0067786,,,
21181,불암지구대(연등),37.6533966,127.0781724,,,
21183,서초푸르지오써밋(연등)1,37.5012419,127.0222016,,,
21188,녹번초교(연등),37.6047855,126.9242719,,,
21190,방화사거리(연등),37.5732068,126.8101633,,,
21192,거리공원오거리(연등),37.4978582,126.8938699,,,
21194,수동물병원(연등)1,37.4995088,126.8875333,,,
21195,계남공원(연등),37.5102766,126.859005,,,
21198,한국환경산업기술원(연등),37.6096744,126.9354203,,,
212,수색역,37.5821709,126.8954205,,,
21201,대림부동산(연등),37.48525,126.9374479,,,
21202,병천순대(연등)1,37.4836171,126.941126,,,
21203,진광공업사(연등),37.4825329,126.9492382,,,
21213,장지IC하향(연등),37.470035,127.1245302,,,
21217,역촌시장(연등),37.6129354,126.914,,,
21219,홍대역2번출구(연등),37.5572065,126.9242219,,,
21231,유수지주차장(연등),37.5822808,127.0838505,,,
2124,이태원역,37.5344945,126.9939158,,,
21250,신월사거리(연등),37.5371441,126.827493,,,
21251,목동812동(연등),37.520767,126.868635,,,
21260,대창빌딩(연등),37.553863,126.8164989,,,
21264,대륭포스트타워(연등),37.485337,126.8972902,,,
21267,장석시장(연등),37.6154649,127.058083,,,
21269,면목한신아파트(연등)1,37.5856743,127.0753053,,,
21277,낙성대역앞(연등),37.477049,126.9636648,,,
21283,제일제당앞(연등),37.5004043,126.8759525,,,
2129,잠실대교남단삼거리,37.5159572,127.0981093,,,
213,수색디지털프라자,37.5808112,126.8976958,,,
2130,잠실역,37.5132353,127.1000922,,,
21303,구로소방서(연등),37.4977441,126.8646923,,,
21311,대림우성아파트(연등),37.4954413,126.9114992,,,
21313,사육신공원(연등),37.5128022,126.9494858,,,
21316,기아대교앞(연등),37.4382008,126.9031535,,,
2132,석촌호수,37.5087225,127.1039715,,,
21324,기상청입구(연등),37.4969717,126.9164402,,,
2133,석촌역,37.5052298,127.1071752,,,
2134,송파사거리,37.5019728,127.1101152,,,
2135,가락시장동문,37.4946294,127.1168205,,,
2136,가락시장역,37.4925242,127.1187249,,,
21365,방화초교(연등),37.5678032,126.8091342,,,
2137,올림픽훼밀리타운,37.4887568,127.1210399,,,
21375,서초롯데캐슬아파트(연등),37.4999125,127.0228049,,,
2138,문정역,37.4860714,127.1224164,,,
2139,건영아파트앞,37.482535,127.1242302,,,
214,수색E마트앞,37.5795337,126.8998951,,,
21400,중화역(연등),37.6036056,127.0790987,,,
21409,능동로분수광장(연등),37.5419707,127.0716269,,,
21414,동대문소방서(연등),37.5642072,127.0664467,,,
21417,신정배수펌프장(연등),37.5256524,126.8769215,,,
21419,온수역입구(연등),37.4908804,126.8275328,,,
21420,삼성교(연등)1,37.4706547,126.9414451,,,
2144,한강자이에클라트,37.5317947,126.9553911,,,
21445,동문빌딩(연등),37.522424,126.869004,,,
21453,보성운수종점(연등),37.4638686,126.9191125,,,
21466,탄천교(연등),37.4946627,127.105169,,,
2148,신정3동우체국,37.5128637,126.8535417,,,
21481,공진중학교(연등)1,37.5650581,126.8476041,,,
21483,개봉1동사거리(연등),37.5019886,126.8476158,,,
21486,등촌역(연등)1,37.5509284,126.8646864,,,
21491,종암사거리(연등),37.6025487,127.0325559,,,
215,디지털미디어씨티역,37.5781848,126.9017242,,,
2151,한마을아파트,37.4966358,126.8627629,,,
2152,수락초교삼거리,37.684729,127.055475,,,
2153,늘푸른교회,37.545943,127.1709861,,,
21536,부암동주민센터(연등),37.5928162,126.9644963,,,
2154,강북구민운동장,37.6306592,127.0415525,,,
21544,가마산지하차도(연등),37.490603,126.8815614,,,
2155,용두공원,37.5728995,127.0418413,,,
21552,이수역(연등),37.4855904,126.9837126,,,
21554,대조초교(연등),37.6142485,126.9177764,,,
2157,천호사거리,37.5386616,127.1234008,,,
21571,관악현대아파트(연등),37.4924041,126.9565221,,,
21575,능산사거리(연등)1,37.6082848,127.1002232,,,
2158,강동역,37.5359063,127.1323379,,,
216,영화아파트,37.4969425,126.8596379,,,
2160,한강대교남단,37.5135789,126.955953,,,
21602,대일고교(연등),37.5378839,126.8635695,,,
21603,거리공원(연등),37.5011554,126.8906989,,,
21608,신성교(연등)1,37.4710349,126.9368786,,,
21611,탑골공원(연등),37.572692,126.9878389,,,
21615,해주카센터(연등),37.5456904,127.0733388,,,
21619,서울역사박물관(연등),37.5692558,126.9705278,,,
2162,복정역,37.4707525,127.1267581,,,
21625,이수교차로(연등),37.5003642,126.985563,,,
21627,영림중(연등),37.4961414,126.8905854,,,
21659,당산중(연등)1,37.5311912,126.9057763,,,
21670,화양사거리(연등),37.548192,127.0656782,,,
21672,어린이대공원역(연등),37.5476757,127.0726541,,,
21679,건대후문(연등),37.5378478,127.0741017,,,
2168,봉화지구대,37.6144373,127.096044,,,
21681,자양초교(연등),37.5371788,127.0806454,,,
2169,동성아파트앞,37.6103746,127.0961296,,,
21691,잠실대교북단사거리(연등),37.5312189,127.0863703,,,
21694,성수1차대우아파트(연등),37.5442611,127.0651941,,,
21704,배명사거리(연등),37.5025401,127.0983486,,,
21709,상계교(연등),37.661596,127.0538888,,,
21722,성수2가(연등),37.5393889,127.0623858,,,
21734,대원주유소(연등),37.4860288,126.8564925,,,
21737,용산역앞(연등),37.5269421,126.9643246,,,
21738,홍파복지원(연등),37.6796892,127.0553625,,,
21741,온수골사거리(연등),37.6613948,127.0563445,,,
21747,농협공릉지점(연등),37.6234531,127.0737503,,,
21748,화랑삼거리(연등),37.6230507,127.0902343,,,
2175,올림픽공원동2문,37.5157944,127.1306615,,,
21754,삼육대(연등),37.6387627,127.1086575,,,
2176,헌릉IC,37.4617934,127.0852378,,,
2179,신정이펜하우스3단지,37.5138982,126.828698,,,
21815,경복궁(연등)1,37.5766321,126.9795239,,,
21816,종로4가(연등)1,37.5701474,126.9978832,,,
21821,세종대로사거리(연등)1,37.5700921,126.975686,,,
21828,하림각(연등),37.5990938,126.9603668,,,
2183,신정푸른마을입구,37.5151336,126.8332729,,,
21830,재향군인회(연등),37.574215,126.997577,,,
21831,혜화역(연등)1,37.5838473,127.0016025,,,
21832,무악재역(연등),37.5813229,126.9509296,,,
21835,광교(연등),37.5687245,126.9827649,,,
21843,낙원상가(연등),37.5750582,126.9868557,,,
21846,구기터널(연등),37.6082765,126.9570866,,,
21847,신영소방서(연등),37.6047405,126.9611001,,,
21850,청계2가(연등),37.5679802,126.9876671,,,
21851,상암MBC 연등교차로,37.581607,126.891505,,,
21855,팔판동(연등),37.5799968,126.9799195,,,
21857,정부서울청사(연등),37.5758331,126.973606,,,
21864,청계4가(연등),37.5687441,126.9979823,,,
21865,동묘앞역(연등)1,37.5734609,127.0173311,,,
21873,낙성대입구(연등),37.4779304,126.9613752,,,
21876,중계종합사회복지관(연등),37.6565155,127.0780841,,,
21877,중계주공4.5단지(연등),37.6554184,127.0782018,,,
2189,서부트럭터미널,37.5091797,126.8429183,,,
2190,상계14.16단지,37.6705256,127.0562523,,,
21914,워커힐아파트(연등),37.5493233,127.1080542,,,
21918,신화중학교(연등),37.5394545,126.829485,,,
21923,홍제역(연등),37.5883918,126.9446584,,,
21928,서울역광장(연등),37.5543759,126.9726339,,,
2193,씨티21,37.522548,126.8958703,,,
21943,시민교회(연등),37.5548135,127.0855793,,,
21946,청계광장(연등1),37.5693733,126.9776009,,,
2195,대방천사거리,37.4985026,126.9202368,,,
21972,배봉초교(연등),37.577757,127.0681239,,,
21981,잠실3사거리(연등),37.5126118,127.0922876,,,
2199,압구정역,37.5272415,127.0285081,,,
21990,팬코(연등),37.5608348,126.8382124,,,
21991,등촌1-10단지(연등),37.5633146,126.8390096,,,
21992,대륭드림타운(연등),37.566633,126.8400877,,,
21999,서울대병원정문,37.57706,126.997248,,,
2200,잠수장,37.5210286,126.9968312,,,
22003,석촌호(연등),37.5064557,127.0987668,,,
2201,성수대교남단,37.5291757,127.0337776,,,
2203,논현역,37.5111134,127.0213298,,,
22043,등촌아이파크아파트(연등),37.5454727,126.8624377,,,
2205,압구정한양아파트,37.5287979,127.0369339,,,
22050,청파동삼거리(연등),37.5491753,126.9699649,,,
22054,국립중앙박물관(연등),37.5209852,126.9789042,,,
2206,대우증권,37.5611514,127.0667354,,,
22068,KT한강로빌딩(연등),37.5319975,126.9706774,,,
2207,국기원입구,37.4990121,127.0310323,,,
22078,소화아동병원(연등),37.552701,126.9691341,,,
2208,가양역,37.5610715,126.8551562,,,
22080,숙명여대입구(연등),37.5442044,126.9707322,,,
22081,숙대입구역7번출구(연등),37.5437531,126.9723859,,,
22086,효창공원앞역(연등),37.5402204,126.9617725,,,
22092,용산역(연등),37.5278632,126.9666092,,,
22095,원효로2가(연등),37.5344108,126.9622516,,,
22102,이태원(연등),37.5343799,126.9920451,,,
22104,전자랜드(연등),37.5332743,126.9598693,,,
2211,학동역,37.5139972,127.0307459,,,
22111,철도정비창(연등)1,37.5330222,126.9587805,,,
22114,한강중교앞(연등),37.5252949,126.9916305,,,
2212,선릉역,37.5044875,127.0490277,,,
22129,잠실대교남단삼거리(연등),37.5168178,127.0977784,,,
22134,송파사거리(연등),37.5004529,127.1115332,,,
2214,포스코사거리,37.5068692,127.0566375,,,
22144,한강자이에클라트(연등),37.5323143,126.9551013,,,
2215,현대백화점무역센터,37.507738,127.0594374,,,
22155,용두공원(연등),37.5735061,127.0402186,,,
2216,원혜빌딩,37.5084538,127.0557904,,,
22162,복정역(연등),37.4707865,127.1276468,,,
22168,봉화지구대(연등)1,37.6148818,127.0950241,,,
2217,역삼역,37.500825,127.0369311,,,
22179,신정이펜하우스3단지(연등),37.5137479,126.8272498,,,
2218,송파경찰서,37.501996,127.1281388,,,
2219,르네상스호텔,37.5026162,127.0427921,,,
22199,압구정역(연등)1,37.5282008,127.0283022,,,
222,KT노원지사,37.654824,127.0631036,,,
2220,상계11.13단지,37.6673249,127.0571024,,,
22203,논현역(연등),37.5115284,127.022753,,,
22205,압구정한양아파트(연등)1,37.528651,127.0374066,,,
22207,국기원입구(연등),37.4996489,127.0331074,,,
22212,선릉역(연등),37.5058405,127.0483914,,,
22214,포스코사거리(연등),37.5054421,127.057395,,,
22218,송파경찰서(연등)1,37.5014741,127.1276784,,,
22227,서강대정문(연등),37.5512844,126.9377063,,,
22237,잠실학원사거리(연등),37.506129,127.0895728,,,
2224,장미아파트앞,37.5434516,127.0446802,,,
22246,모래내고가하부(연등),37.5665233,126.9220848,,,
22262,안국동사거리(연등),37.5760636,126.9844131,,,
22268,구로디지털단지역(연등),37.4847394,126.9018838,,,
22269,유통상가정문(연등),37.4426047,126.9036351,,,
2227,서강대정문,37.5515557,126.9376038,,,
22270,강남을지병원(연등),37.5189172,127.0262219,,,
22276,방화2단지(연등)1,37.5739746,126.8204927,,,
22287,베네치아호텔(연등),37.5048762,127.0350431,,,
2229,서교동사거리,37.5527275,126.9182087,,,
2230,방학사거리,37.6628359,127.0424394,,,
22300,한국폴리텍대학입구(연등),37.5454855,126.8446686,,,
22302,증미역(연등)1,37.5577694,126.8639654,,,
2231,월드컵파크207동,37.5759707,126.8911531,,,
22312,잠실토끼굴(연등),37.5166309,127.0773758,,,
22313,선일농원(연등),37.5112095,127.1414543,,,
2232,잠실지구대,37.5117329,127.0825154,,,
22321,광성상가(연등)1,37.5817306,127.0385564,,,
2233,KT앞삼거리,37.51375,127.1073962,,,
22336,보석빌딩(연등),37.4841624,127.045061,,,
22341,장안지구대앞(연등),37.5742213,127.0719183,,,
22349,떡전교사거리(연등),37.5862687,127.0520015,,,
2235,압구정현대아파트,37.5281165,127.0302283,,,
22356,용두4교(연등),37.5740635,127.0360228,,,
22358,우리은행중화(연등),37.6064612,127.0785712,,,
22360,장안지하차도(연등),37.5798188,127.0747783,,,
22362,이문파출소(연등)1,37.5987418,127.0677393,,,
22369,장안아파트입구(연등),37.5722124,127.0737475,,,
2237,잠실학원사거리,37.5075459,127.0907385,,,
22377,장안동근린공원(연등),37.5762714,127.0720479,,,
22379,청량리역(연등)1,37.5806031,127.0458983,,,
2238,한성백제박물관,37.5150149,127.1197509,,,
2241,남2문,37.5139248,127.1228409,,,
22415,가좌삼거리(연등),37.569886,126.9135727,,,
22419,독립문삼호아파트(연등),37.5716157,126.9590177,,,
2242,과학수사연구소,37.5209746,126.837666,,,
22421,동교동삼거리(연등),37.5583715,126.9257768,,,
22449,신촌기차역(연등)1,37.5591279,126.9421012,,,
22458,연대녹지대앞(연등),37.5601697,126.93455,,,
22459,연세대(연등),37.5600824,126.9379651,,,
2246,모래내고가하부,37.5665233,126.9220848,,,
22464,연희IC(연등),37.564288,126.9289894,,,
22471,인왕아파트(연등),37.5850229,126.9482172,,,
22476,충정로역(연등),37.5593389,126.9635945,,,
22477,국민연금북부(연등),37.5621272,126.9640753,,,
22481,독립공원(연등),37.5759207,126.9562014,,,
22499,에쓰오일(연등),37.4500755,126.9033161,,,
22500,굴다리입구(연등),37.5598846,126.9403916,,,
2251,서울문화고교,37.6627132,127.0466201,,,
22517,독산사거리(연등),37.4715094,126.8972828,,,
2252,남부주유소,37.5195416,126.838351,,,
22524,말미사거리(연등),37.466488,126.8986489,,,
22525,독산고개(연등),37.4736929,126.8984349,,,
2253,신정2단지입구,37.514553,126.8312365,,,
22533,벽산밸리5차(연등),37.4779976,126.884524,,,
22538,시흥사거리(연등)1,37.454802,126.9015452,,,
22539,금천구청입구(연등),37.4570207,126.8987726,,,
22564,휘경여중고(연등),37.5848443,127.0677552,,,
22571,상왕십리역(연등)1,37.5654427,127.0300867,,,
22580,기독회관(연등)1,37.5746963,127.0021239,,,
22581,장안LPG(연등),37.5754099,127.0673956,,,
22585,오류IC(연등),37.4968106,126.8457168,,,
22588,서울대병원앞(연등),37.5799989,127.0021641,,,
2259,신수천주교회,37.5474106,126.9343399,,,
226,을지병원,37.6372008,127.0703423,,,
22603,노원주유소앞(연등),37.6210119,127.0745401,,,
2261,신촌현대백화점,37.5560943,126.9342876,,,
2262,안국동사거리,37.5756094,126.9830054,,,
22624,효자동삼거리(연등),37.5830205,126.9736602,,,
22628,봉림교(연등),37.483901,126.9269293,,,
2263,상봉2동,37.5931815,127.0886405,,,
2264,동부시장,37.5942133,127.077249,,,
22650,촬영소사거리(연등)1,37.573801,127.0668931,,,
22654,대방대림아파트(연등),37.5088097,126.9252245,,,
22661,ASEM입구(연등),37.5104913,127.0579539,,,
22669,래미안아트힐(연등),37.4782522,127.0066479,,,
2267,오금고정문앞,37.5034946,127.1296384,,,
22678,갈현우남아파트(연등),37.6184464,126.9060692,,,
2268,구로디지털단지역,37.4844914,126.9027856,,,
2269,유통상가정문,37.4437887,126.9037745,,,
2270,강남을지병원,37.5197164,127.0281168,,,
22705,성신여대입구역(연등)1,37.5935387,127.0179452,,,
2271,유니세프앞,37.5811263,126.9736898,,,
22711,한강진역(연등),37.5404007,127.0018024,,,
22713,송정역(연등),37.5613596,126.810778,,,
2273,마포고정문,37.5593194,126.854226,,,
2276,방화2단지,37.5733203,126.8205065,,,
2277,서남물재생센터,37.5729567,126.8258234,,,
22770,송정건영아파트(연등),37.5565345,127.0721278,,,
22803,강서교육지원청입구(연등),37.5395774,126.8325221,,,
22804,목마공원(연등)1,37.5373497,126.885489,,,
22805,양정고(연등),37.5334207,126.8876623,,,
22806,구파발역정류장(연등),37.6364566,126.9169092,,,
22821,엠버서더호텔(연등),37.55973,127.0028805,,,
22823,동대문역사문화공원(연등),37.5662673,127.00678,,,
22855,약수역(연등),37.5538378,127.0115438,,,
22864,을지로4가(연등)1,37.5673779,126.9980969,,,
22865,을지로5가(연등1),37.5668,127.00028,,,
22866,청계5가(연등),37.5698376,127.0020403,,,
2287,베네치아호텔,37.5060268,127.0344866,,,
22870,퇴계로4가(연등),37.5630092,126.9984635,,,
22871,충무로역(연등),37.5611248,126.9926403,,,
22899,숭례문정류장(연등),37.5582468,126.9735227,,,
2290,선릉공원앞,37.5070125,127.0471447,,,
22902,삼선빌딩(연등1),37.5580674,126.9777238,,,
22903,조선호텔앞(연등),37.5636844,126.9797199,,,
22904,시청(연등),37.5638418,126.9778649,,,
22905,시청역2호선(연등),37.5633687,126.9748938,,,
22932,화곡사거리(연등),37.529616,126.8479608,,,
22938,방화2동(연등),37.5676747,126.8127782,,,
22939,화곡터널남단(연등),37.533703,126.8462964,,,
22946,강남세브란스(연등)1,37.4936563,127.0449672,,,
22947,대치우성아파트(연등),37.5013512,127.068591,,,
22952,청실종합(연등)1,37.4935611,127.0611541,,,
22953,도곡역(연등)1,37.4898661,127.053075,,,
22957,수도방위사령부(연등),37.468401,126.986574,,,
22958,서초구민회관(연등),37.4825733,127.036105,,,
2296,세곡보금자리삼거리,37.4650307,127.0953614,,,
22960,영동1교(연등),37.4717982,127.0386554,,,
22966,휘문고교(연등),37.5048324,127.0638745,,,
22969,국민은행역삼(연등),37.4955975,127.0287826,,,
22979,씨티극장(연등),37.501005,127.0261437,,,
22984,논현경복아파트(연등)1,37.5105844,127.0366663,,,
22985,영동시장(연등),37.5064642,127.0235206,,,
22996,역삼119안전센터(연등),37.4978924,127.043397,,,
23,강남프라자,37.513094,127.0354353,,,
2300,한국폴리텍대학입구,37.5464597,126.8453003,,,
23000,영동2교북단(연등),37.4809275,127.0420243,,,
23005,대웅제약(연등)1,37.5150099,127.0643429,,,
23006,서이초교(연등)1,37.4914932,127.0249087,,,
23007,역삼초교(연등),37.493584,127.0317641,,,
23009,도성초교사거리(연등)1,37.50154,127.0538682,,,
23013,싸리고개공원사거리(연등)1,37.4899793,127.0330263,,,
23014,포이사거리(연등),37.4770288,127.0452883,,,
23016,강남경찰서(연등),37.5100418,127.0673772,,,
23019,도곡1동주민센타(연등),37.4928793,127.0424368,,,
2302,증미역,37.5568464,126.8631096,,,
23021,한티역(연등),37.4951276,127.0534337,,,
23023,대치은마아파트(연등),37.4959019,127.0625127,,,
23024,우성2차201동앞(연등),37.4994392,127.0625795,,,
23027,우리은행포이(연등),37.4789812,127.0490829,,,
23028,개포우성3차아파트(연등)1,37.4822523,127.0553883,,,
23031,수도공고(연등),37.4878263,127.0629598,,,
23033,개포2동주민센터(연등),37.4893697,127.0677771,,,
23039,트럭터미널(연등),37.4615786,127.0372473,,,
2304,여의2교,37.5257387,126.9109904,,,
23045,역삼영동아파트(연등),37.4976195,127.052279,,,
23047,휘문고정문(연등),37.5038915,127.0611079,,,
23048,대치사거리(연등),37.5045022,127.0578997,,,
23049,(구)역삼세무서(연등)1,37.4964708,127.0405227,,,
23050,역삼세무서(연등)1,37.4946158,127.0351974,,,
23054,진흥아파트(연등),37.4976156,127.0239094,,,
23055,서초초교(연등),37.4992017,127.0231408,,,
23056,강남제일병원(연등),37.502316,127.0362534,,,
23068,충신시장(연등),37.573919,127.0066491,,,
23069,방죽마을사거리(연등)1,37.4715302,127.1065652,,,
23070,사당역사거리,37.476553, 126.981667,,,
